type_name,time_seconds,team_id,player_id,outcome,timestamp,minute,second,qualifier,period_id,team,game_id,start_x,start_y,position,related_x,related_y,related_id
Delete,2538.84,,,,2023-05-27 16:12:31.070000+02:00,42.0,18.0,{},1,Away,DFL-MAT-J03WMX,,,,,,
Play_Pass,2541.008,DFL-CLU-00000G,DFL-OBJ-0002F5,,2023-05-27 16:12:33.238000+02:00,42.0,21.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0002F5', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'medium', 'PlayOrigin': 'ownHalf', 'PlayAngle': '72.55', 'Recipient': 'DFL-OBJ-0027G0', 'BallPossessionPhase': '825', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,38.6100256,28.5399648,DMR,42.870022399999996,6.249990400000001,DFL-OBJ-0027G0
Play_Pass,2543.55,DFL-CLU-00000G,DFL-OBJ-0027G0,,2023-05-27 16:12:35.780000+02:00,42.0,23.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0027G0', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'medium', 'PlayOrigin': 'ownHalf', 'PlayAngle': '308.24', 'Recipient': 'DFL-OBJ-0002AU', 'BallPossessionPhase': '826', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,45.619983999999995,5.649959999999999,RV,57.910028,18.930068,DFL-OBJ-0002AU
TacklingGame,2545.701,DFL-CLU-00000G,DFL-OBJ-0002AU,0.0,2023-05-27 16:12:37.931000+02:00,42.0,25.0,"{'WinnerTeam': 'DFL-CLU-00000G', 'Winner': 'DFL-OBJ-0002AU', 'WinnerRole': 'withBallControl', 'PossessionChange': 'false', 'GoalKeeperInvolved': 'false', 'Loser': 'DFL-OBJ-J01D1W', 'LoserRole': 'withoutBallControl', 'WinnerResult': 'ballControlRetained', 'LoserTeam': 'DFL-CLU-000008', 'Type': 'ground'}",1,Away,DFL-MAT-J03WMX,56.5,10.570174800000002,ORM,56.7200152,11.250129200000002,DFL-OBJ-J01D1W
Play_Pass,2546.165,DFL-CLU-00000G,DFL-OBJ-0002AU,,2023-05-27 16:12:38.395000+02:00,42.0,26.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0002AU', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'short', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '164.94', 'Recipient': 'DFL-OBJ-0027G6', 'BallPossessionPhase': '827', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,56.810014,8.149961999999999,ORM,57.769997999999994,0.11998999999999722,DFL-OBJ-0027G6
Play_Pass,2550.054,DFL-CLU-00000G,DFL-OBJ-0027G6,,2023-05-27 16:12:42.284000+02:00,42.0,30.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0027G6', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'short', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '314.93', 'Recipient': 'DFL-OBJ-0002F5', 'BallPossessionPhase': '829', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,56.4299384,2.1499999999999986,STZ,53.350095200000005,9.530028000000001,DFL-OBJ-0002F5
Play_Pass,2551.795,DFL-CLU-00000G,DFL-OBJ-0002F5,,2023-05-27 16:12:44.025000+02:00,42.0,31.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0002F5', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'short', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '69.62', 'Recipient': 'DFL-OBJ-0002AU', 'BallPossessionPhase': '830', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,60.88998,9.780022000000002,DMR,63.280012,0.6700000000000017,DFL-OBJ-0002AU
Play_Pass,2554.777,DFL-CLU-00000G,DFL-OBJ-0002AU,,2023-05-27 16:12:47.007000+02:00,42.0,34.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0002AU', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'high', 'Distance': 'medium', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '238.34', 'Recipient': 'DFL-OBJ-J01B8N', 'BallPossessionPhase': '831', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,65.81002720000001,1.9900204000000017,ORM,51.5899592,23.0100068,DFL-OBJ-J01B8N
Play_Pass,2559.331,DFL-CLU-00000G,DFL-OBJ-J01B8N,,2023-05-27 16:12:51.561000+02:00,42.0,39.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-J01B8N', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'medium', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '284.24', 'Recipient': 'DFL-OBJ-J01APO', 'BallPossessionPhase': '832', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,63.080048399999995,36.2300396,DML,61.5000528,51.4900616,DFL-OBJ-J01APO
Play_Pass,2564.635,DFL-CLU-00000G,DFL-OBJ-J01APO,,2023-05-27 16:12:56.865000+02:00,42.0,44.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-J01APO', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'medium', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '321.20', 'Recipient': 'DFL-OBJ-0000IA', 'BallPossessionPhase': '833', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,69.360018,63.939996,LV,76.629998,66.31,DFL-OBJ-0000IA
Play_Pass,2565.968,DFL-CLU-00000G,DFL-OBJ-0000IA,,2023-05-27 16:12:58.198000+02:00,42.0,45.0,"{'SemiField': 'false', 'Player': 'DFL-OBJ-0000IA', 'Team': 'DFL-CLU-00000G', 'FromOpenPlay': 'true', 'PenaltyBox': 'false', 'FlatCross': 'false', 'Height': 'flat', 'Distance': 'medium', 'PlayOrigin': 'oppositionHalf', 'PlayAngle': '132.48', 'Recipient': 'DFL-OBJ-J017RE', 'BallPossessionPhase': '834', 'Evaluation': 'successfullyCompleted', 'FreeKickLayup': 'false'}",1,Away,DFL-MAT-J03WMX,77.2800064,65.089984,ZO,59.639993600000004,49.319993600000004,DFL-OBJ-J017RE
